Item#,Word,Class,Known_proportion,AuditoryStrengthMean,GustatoryStrengthMean,HapticStrengthMean,OlfactoryStrengthMean,VisualStrengthMean,AuditoryStrengthSD,GustatoryStrengthSD,HapticStrengthSD,OlfactoryStrengthSD,VisualStrengthSD,DominantModality,ModalityExclusivity,MaxStrength
722,scribe,Mixed,0.8387096774,1.3076923077,0,2.3461538462,0.0384615385,3.5384615385,1.7382573059,0,1.8961499454,0.1961161351,1.5551403597,Visual,0.4893617021,3.5384615385
723,sea,Noun,1,4.0588235294,2.8823529412,3.7058823529,3.4117647059,4.7647058824,0.9663454503,1.8331105034,1.2631659571,1.5434872663,0.5622957145,Visual,0.1,4.7647058824
724,searing,Adjective,0.7142857143,2.2,0.4666666667,1.8666666667,0.6666666667,3.6666666667,1.8205179797,1.2459458064,1.9952324128,1.2909944487,1.5430334996,Visual,0.3609022556,3.6666666667
725,second,Noun,1,1.2352941176,0.1764705882,0.5294117647,0.2352941176,2.1176470588,1.393261092,0.7276068751,1.2307338796,0.7524469886,1.8331105034,Visual,0.4520547945,2.1176470588
726,seed,Noun,1,0.6470588235,2.4705882353,2.9411764706,1.1764705882,4.1176470588,1.0571882797,1.462773353,0.8269362306,1.1850788011,0.7812132344,Visual,0.3056994819,4.1176470588
727,selection,Noun,0.9411764706,2.3125,1.1875,1.75,1.5625,2.9375,1.6620770139,1.3768926368,1.5275252317,1.7876893839,1.6918924316,Visual,0.1794871795,2.9375
728,sergeant,Noun,1,2.8235294118,0.0588235294,0.4705882353,0.2352941176,3.8823529412,1.4245742398,0.242535625,0.8744746322,0.5622957145,1.0537049481,Visual,0.5118110236,3.8823529412
729,sew,Mixed,1,0.6451612903,0.0322580645,3.3225806452,0.0322580645,3.6129032258,1.1415891583,0.179605302,1.5140915158,0.179605302,1.4532129772,Visual,0.4683544304,3.6129032258
730,sewn,Mixed,0.935483871,0.3793103448,0.0344827586,3.0344827586,0,3.5862068966,0.8624629642,0.1856953382,1.6142835346,0,1.5927792731,Visual,0.5098039216,3.5862068966
731,sex,Mixed,1,2.4516129032,0.935483871,3.8709677419,0.935483871,2.9032258065,1.5671355967,1.6111172908,1.5650758338,1.2365404393,1.700094874,Haptic,0.2645348837,3.8709677419
732,shadowy,Adjective,1,0.2857142857,0.1428571429,0.2857142857,0.1428571429,4.7142857143,0.7837638128,0.6546536707,0.9023778113,0.6546536707,0.5606119106,Visual,0.8205128205,4.7142857143
733,shaggy,Adjective,1,0.1904761905,0,4.0952380952,0.1428571429,4.1904761905,0.6796357568,0,0.9952267031,0.6546536707,0.9283882603,Visual,0.4861878453,4.1904761905
734,shallow,Adjective,1,1.380952381,0.2857142857,3.3333333333,0.1904761905,4.2380952381,1.4992061391,0.5606119106,1.7701224063,0.6796357568,1.135991281,Visual,0.4292929293,4.2380952381
735,shape,Mixed,1,0.6451612903,0.3225806452,4.1290322581,0.0967741935,4.6774193548,1.170424057,1.0452143887,1.2580920868,0.5388159061,0.5408078386,Visual,0.4640522876,4.6774193548
736,sharp,Adjective,1,1.0476190476,1.1904761905,4.5714285714,0.3333333333,4.4285714286,1.5321941938,1.6917165135,1.164964745,0.9660917831,0.8106434834,Haptic,0.366255144,4.5714285714
737,shawl,Mixed,0.9677419355,0.3,0,3.9333333333,0.3,3.9333333333,0.9153857299,0,1.0806553993,0.6512587282,1.3879613761,Haptic,0.4645669291,3.9333333333
738,sheath,Mixed,0.6129032258,0.3157894737,0,2.4210526316,0.1578947368,3.1578947368,0.7492686493,0,1.6771599498,0.5014598571,1.537066394,Visual,0.5217391304,3.1578947368
739,sheer,Adjective,0.9047619048,0.5789473684,0,2.8947368421,0,4.5263157895,1.4649910684,0,1.7605156076,0,0.9048278567,Visual,0.5657894737,4.5263157895
740,shell,Noun,1,1.2941176471,0.7058823529,3.6470588235,1.1764705882,4.1176470588,1.3585242859,1.1048023512,0.9963167462,1.2862393886,0.696630546,Visual,0.311827957,4.1176470588
741,shield,Mixed,0.9677419355,0.2333333333,0,2.7,0,3.3333333333,0.5683207772,0,1.764594317,0,1.5161960872,Visual,0.5319148936,3.3333333333
742,shimmering,Adjective,1,0.7619047619,0.2380952381,0.8571428571,0.3333333333,4.7619047619,1.261140829,0.7684244859,1.2363540871,1.0645812948,0.7684244859,Visual,0.6506849315,4.7619047619
743,shiny,Adjective,1,0.0952380952,0.0476190476,1.8571428571,0.0476190476,4.9523809524,0.3007926038,0.2182178902,1.2761549391,0.2182178902,0.2182178902,Visual,0.7006802721,4.9523809524
744,shirt,Noun,1,0.1764705882,0,4.2352941176,1.8823529412,4.4705882353,0.392952624,0,0.8313702368,1.3639259942,0.717430054,Visual,0.4153005464,4.4705882353
745,shock,Noun,1,3.8823529412,0.5294117647,2.2352941176,0.3529411765,4.2352941176,1.4950900032,1.3284223283,2.0775409672,1.0571882797,1.30045241,Visual,0.3455497382,4.2352941176
746,shoe,Mixed,1,2.064516129,0,4.1935483871,1.2903225806,4.3225806452,1.8062019797,0,1.1949715433,1.1886560587,1.0452143887,Visual,0.3641304348,4.3225806452
747,short,Adjective,1,0.5714285714,0.1428571429,3.2380952381,0.1428571429,4.9523809524,1.0281745266,0.4780914437,1.445847914,0.4780914437,0.2182178902,Visual,0.5315789474,4.9523809524
748,shove,Mixed,1,1,0,4.064516129,0,3.5161290323,1.1254628677,0,1.2893275733,0,1.2348000578,Haptic,0.4736842105,4.064516129
749,shovel,Mixed,1,1.8709677419,0,3.064516129,0.0967741935,3.7096774194,1.5436306873,0,1.6316757004,0.3005371535,1.1013188575,Visual,0.4243542435,3.7096774194
750,shrieking,Adjective,1,4.9523809524,0.1428571429,0.1428571429,0.1428571429,2.7142857143,0.2182178902,0.6546536707,0.4780914437,0.6546536707,1.3835771443,Auditory,0.5941176471,4.9523809524
751,shrill,Adjective,0.9047619048,4.7894736842,0.1052631579,0.2631578947,0.1052631579,1.5263157895,0.535303379,0.4588314677,0.6533762965,0.4588314677,1.6454793646,Auditory,0.6899224806,4.7894736842
752,shrub,Mixed,0.9032258065,0.4285714286,0,2.1785714286,1.6071428571,4.1428571429,0.7901510136,0,1.6113847606,1.3427248612,0.8034317927,Visual,0.4957264957,4.1428571429
753,sigh,Mixed,1,4.4516129032,0,0.2258064516,0,2.7419354839,0.8098851638,0,0.6169644733,0,1.3157441984,Auditory,0.6,4.4516129032
754,sight,Noun,1,0.4705882353,0.1176470588,0.4117647059,0.1176470588,5,0.8744746322,0.4850712501,0.8702602721,0.4850712501,0,Visual,0.7980769231,5
755,silent,Adjective,1,5,0.0952380952,0.1428571429,0,1.9523809524,0,0.4364357805,0.4780914437,0,1.6575943556,Auditory,0.6953642384,5
756,silky,Adjective,1,0.2380952381,0.380952381,4.9047619048,0,3.7619047619,0.7684244859,0.6690433825,0.3007926038,0,0.9952267031,Haptic,0.5282051282,4.9047619048
757,silver,Adjective,1,0.0476190476,0.2380952381,0.6666666667,0.3333333333,4.5714285714,0.2182178902,0.8890872794,0.9660917831,0.7958224258,0.978336781,Visual,0.7723577236,4.5714285714
758,sister,Noun,0.9411764706,3.625,0.1764705882,2.5294117647,2.1764705882,3.5294117647,1.821171784,0.7276068751,1.9722337291,1.9440709258,1.9078013215,Auditory,0.2864996946,3.625
759,site,Noun,0.9411764706,1.5,0.1875,0.625,0.625,3.75,1.3662601021,0.5439056291,0.8850612032,0.7187952884,1.3904435743,Visual,0.5327102804,3.75
760,situation,Noun,1,3.1764705882,0.6470588235,2.0588235294,1.2941176471,3.9411764706,2.0382374162,1.221739358,1.9516207443,1.7594283831,1.434860108,Visual,0.2962962963,3.9411764706
761,skinny,Adjective,1,0.380952381,0.1428571429,4,0.1904761905,4.9047619048,0.9734572654,0.4780914437,1.4491376746,0.5117663157,0.3007926038,Visual,0.495049505,4.9047619048
762,skirt,Noun,1,0.7058823529,0,3.7647058824,0.5294117647,4.8823529412,1.159994929,0,1.4802622979,0.9432422183,0.3321055821,Visual,0.494047619,4.8823529412
763,slavery,Noun,1,2.5294117647,0.4117647059,0.4117647059,0.6470588235,3.5294117647,1.462773353,0.7122871199,0.7952062256,1.3200935796,1.3746657348,Visual,0.4140625,3.5294117647
764,sleight,Mixed,0.3548387097,1.6363636364,0.1818181818,1.5454545455,0.2727272727,2.6666666667,1.6292775867,0.4045199175,1.2135597524,0.4670993665,1.4974726183,Visual,0.3942307692,2.6666666667
765,slick,Adjective,1,1.5714285714,0.1428571429,3.5238095238,0.1904761905,3.8095238095,1.5991068936,0.3585685828,1.6917165135,0.5117663157,1.470341716,Visual,0.3969072165,3.8095238095
766,slimy,Adjective,1,0.8095238095,2.0476190476,4.5238095238,0.8571428571,3.8095238095,1.123345344,1.8296499795,0.9807674352,1.3147514703,1.0779168622,Haptic,0.3083003953,4.5238095238
767,slippery,Adjective,1,1.4761904762,1.2857142857,4.619047619,0.4761904762,3.8571428571,1.2497618821,1.6475089421,0.8047478162,1.123345344,1.3147514703,Haptic,0.3536585366,4.619047619
768,slit,Mixed,0.8709677419,1.2962962963,0.037037037,2.6296296296,0,3.5925925926,1.5643827688,0.1924500897,1.8635810884,0,1.3376000109,Visual,0.4754901961,3.5925925926
769,slushy,Adjective,1,2.2380952381,1.8571428571,3.5238095238,0.4285714286,3.5714285714,1.4108423691,1.7402791238,1.6315344808,0.9258200998,1.3255726525,Visual,0.2704918033,3.5714285714
770,small,Adjective,1,0.4285714286,0,3.6666666667,0,4.9523809524,0.8106434834,0,1.4259499757,0,0.2182178902,Visual,0.5473684211,4.9523809524
771,smelly,Adjective,1,0.3333333333,1.4285714286,0.2380952381,5,1.380952381,0.7302967433,1.5991068936,0.7003400535,0,1.3219754338,Olfactory,0.5681818182,5
772,smoky,Adjective,1,0.6666666667,3.3333333333,0.4761904762,4.5714285714,4.5238095238,1.1547005384,1.4944341181,0.9807674352,0.8701395619,0.6796357568,Olfactory,0.301754386,4.5714285714
773,smooth,Adjective,1,1.3333333333,1.8571428571,4.9523809524,0.380952381,4.1428571429,1.653279569,1.7113069358,0.2182178902,0.9734572654,0.7928249672,Haptic,0.3609022556,4.9523809524
774,snail,Mixed,1,0.2903225806,0.7419354839,2.0967741935,0.2258064516,4.4193548387,1.0390235284,1.2374097121,1.700094874,0.4250237185,0.8475137579,Visual,0.5394190871,4.4193548387
775,snarling,Adjective,0.9523809524,4.380952381,0,0.2380952381,0,3.5238095238,1.1608699529,0,0.7003400535,0,1.4359334114,Auditory,0.5380116959,4.380952381
776,sneer,Mixed,0.9677419355,3.4333333333,0,0,0,3,1.6333450621,0,0,0,1.531282987,Auditory,0.5336787565,3.4333333333
777,snort,Mixed,1,4.0967741935,0,0.1612903226,0,1.9677419355,1.2207876886,0,0.5226071943,0,1.5380479179,Auditory,0.6580310881,4.0967741935
778,snorting,Adjective,0.9523809524,4.65,0.35,0.3,0.35,2.8,0.8127277009,1.1821033885,0.6569466853,0.8127277009,1.7044832525,Auditory,0.5147928994,4.65
779,soap,Noun,1,0.3529411765,1.2941176471,4.1176470588,4,4.0588235294,0.7018882096,1.1048023512,1.1663164741,0.9354143467,0.658652814,Haptic,0.2723404255,4.1176470588
780,soapy,Adjective,1,0.6666666667,1.7142857143,3.6666666667,3.1904761905,3.8095238095,1.0645812948,1.7647338933,1.3904435743,1.7498299237,1.1670067532,Visual,0.2408759124,3.8095238095
781,socialist,Noun,0.9411764706,2.5625,0.0625,0.375,0.125,2.5,1.3149778198,0.25,0.8062257748,0.3415650255,1.2110601416,Auditory,0.4444444444,2.5625
782,sodden,Adjective,0.8571428571,0.3888888889,0.1111111111,3.5555555556,0.7222222222,3.6666666667,0.777544316,0.3233808334,1.3814835258,0.9582800497,1.0289915109,Visual,0.4210526316,3.6666666667
783,soft,Adjective,1,1.6666666667,1.3333333333,4.9523809524,0.6666666667,4.1428571429,1.8529256146,1.6832508231,0.2182178902,1.4944341181,1.1084094138,Haptic,0.3358208955,4.9523809524
784,soften,Mixed,1,1.0967741935,0.1666666667,4.0322580645,0.1290322581,2.8064516129,1.6604183953,0.6477192524,1.4255728899,0.4275461366,1.492634245,Haptic,0.4741998694,4.0322580645
785,soggy,Adjective,1,1.2380952381,2.0476190476,4.2857142857,1.1904761905,3.9523809524,1.3380867649,1.5961262631,1.0555973258,1.5690458126,1.1608699529,Haptic,0.2434456929,4.2857142857
786,solid,Adjective,1,1.8571428571,1.7142857143,4.8095238095,0.1904761905,4.5714285714,1.6212869668,1.95301964,0.5117663157,0.6015852075,0.5976143047,Haptic,0.3514492754,4.8095238095
787,solution,Noun,1,1.8235294118,0.3529411765,0.7647058824,0.4705882353,2.6470588235,1.3339459377,0.7018882096,1.0914103127,0.7998161553,1.3200935796,Visual,0.3786407767,2.6470588235
788,sonorous,Adjective,0.4285714286,4.7777777778,0,0.8888888889,0.1111111111,0.6666666667,0.4409585518,0,1.6914819275,0.3333333333,1.1180339887,Auditory,0.7413793103,4.7777777778
789,soot,Mixed,0.8709677419,0.3333333333,0.2962962963,1.2962962963,1.7777777778,3.7777777778,0.7337993857,0.6688000055,1.4362026538,1.6486202467,1.3681355458,Visual,0.4653465347,3.7777777778
790,sore,Adjective,1,1.0476190476,0.0952380952,4.2857142857,0.0952380952,3.1904761905,1.3955712263,0.4364357805,1.0555973258,0.3007926038,1.5039630188,Haptic,0.4808743169,4.2857142857
791,sound,Noun,0.9411764706,5,0,0.5882352941,0.0625,0.7647058824,0,0,1.0641207362,0.25,1.0325582166,Auditory,0.7793696275,5
792,soundless,Adjective,1,4.4285714286,0.0476190476,0.3333333333,0.0476190476,1.7142857143,1.3627702877,0.2182178902,0.9660917831,0.2182178902,1.6475089421,Auditory,0.6666666667,4.4285714286
793,sour,Adjective,1,0.1428571429,4.8095238095,0.0476190476,2.7142857143,1.1904761905,0.4780914437,0.6796357568,0.2182178902,1.6168752934,1.0304876331,Gustatory,0.5347593583,4.8095238095
794,sparkly,Adjective,1,1.1904761905,0.1904761905,1.2857142857,0.1428571429,4.5714285714,1.5039630188,0.8728715609,1.4192553379,0.6546536707,0.978336781,Visual,0.6,4.5714285714
795,speck,Mixed,0.8387096774,0.6153846154,0.0384615385,1.3076923077,0.1153846154,3.5769230769,1.0982503568,0.1961161351,1.4633996247,0.3258125936,1.1017468647,Visual,0.6258503401,3.5769230769
796,speckled,Adjective,1,0.3333333333,0.1428571429,1.4285714286,0.2380952381,4.7142857143,0.7302967433,0.4780914437,1.5675276256,0.624880941,0.9023778113,Visual,0.6666666667,4.7142857143
797,spicy,Adjective,1,0.3333333333,5,0.4285714286,4.2380952381,1.6666666667,0.9660917831,0,0.978336781,0.8890872794,1.7416467303,Gustatory,0.4,5
798,spike,Mixed,0.9677419355,0.6,0.1,3.7666666667,0.1,3.8,1.1325893434,0.5477225575,1.4064710873,0.5477225575,1.0635010497,Visual,0.4422310757,3.8
799,spiky,Adjective,1,0.6666666667,0.8095238095,4.8571428571,0.1428571429,4.5238095238,1.1547005384,1.4006801069,0.3585685828,0.6546536707,0.7496030696,Haptic,0.4285714286,4.8571428571
800,spilling,Adjective,1,1.9523809524,0.1428571429,2.380952381,0.7142857143,4.4285714286,1.5961262631,0.6546536707,1.6575943556,1.10194633,0.7464200273,Visual,0.4455445545,4.4285714286
801,spirit,Noun,1,1.5294117647,0.2352941176,0.7647058824,0.5294117647,2,1.5857824196,0.5622957145,1.147247345,0.717430054,1.3228756555,Visual,0.3488372093,2
802,spite,Noun,0.9411764706,2.875,0,0.375,0,2.3125,1.7464249197,0,0.8062257748,0,1.8518009252,Auditory,0.5168539326,2.875
803,spoke,Mixed,0.935483871,4.5862068966,0.0689655172,0.4827586207,0.2068965517,3.275862069,1.296072126,0.3713906764,1.0219270891,0.940338478,1.7504397758,Auditory,0.524,4.5862068966
804,spook,Mixed,0.9677419355,3,0.0666666667,1,0.3666666667,3.4,1.4142135624,0.3651483717,1.5085960589,0.9643054793,1.3287276777,Visual,0.4255319149,3.4
805,spotless,Adjective,1,0.0952380952,0.1,1.7619047619,0.8095238095,5,0.4364357805,0.4472135955,1.5461164867,1.3645163106,0,Visual,0.6315144083,5
806,spotted,Adjective,1,0.5714285714,0.1904761905,1.1904761905,0.0952380952,4.6666666667,1.2873006087,0.5117663157,1.3273676062,0.4364357805,0.7958224258,Visual,0.6808510638,4.6666666667
807,spurt,Mixed,0.7741935484,1.375,0.125,1.7916666667,0.2916666667,3.2083333333,1.6891598117,0.3378319623,1.6675722178,0.7506036218,1.413572922,Visual,0.4539877301,3.2083333333
808,squad,Mixed,0.9032258065,2.3214285714,0,0.5,0.2857142857,3.6428571429,1.8669359216,0,1.1385500851,0.9759000729,1.5205818992,Visual,0.5396825397,3.6428571429
809,square,Adjective,1,0,0.0476190476,4,0,4.4285714286,0,0.2182178902,1.6124515497,0,1.1212238212,Visual,0.5224719101,4.4285714286
810,squash,Mixed,1,1.0322580645,2.2903225806,2.9677419355,1.1290322581,3.3548387097,1.3536092732,2.2537901172,1.6224235158,1.5862310778,1.1120068074,Visual,0.2155688623,3.3548387097
811,squat,Mixed,1,0.3225806452,0,2.3870967742,0.0967741935,3.0322580645,0.7477565011,0,2.0112586334,0.3962186862,1.6017463588,Visual,0.5193370166,3.0322580645
812,squeaking,Adjective,1,4.5238095238,0.0476190476,0.9047619048,0.0476190476,1.380952381,0.8135752958,0.2182178902,1.261140829,0.2182178902,1.5321941938,Auditory,0.6482758621,4.5238095238
813,squealing,Adjective,1,4.6666666667,0,0.1904761905,0,2.0476190476,0.7958224258,0,0.5117663157,0,1.4309504001,Auditory,0.675862069,4.6666666667
814,stagnant,Adjective,0.9523809524,0.4,1.05,1.05,3.1,3.15,0.7539370349,1.6693837501,1.4680814548,1.8609561775,1.6630662866,Visual,0.3142857143,3.15
815,stale,Adjective,1,0.7142857143,4.7142857143,2.7142857143,3.8095238095,3.7619047619,1.5212776585,0.7171371656,1.6475089421,1.470341716,1.3749458864,Gustatory,0.2545454545,4.7142857143
816,stanza,Mixed,0.7096774194,2.9090909091,0,0.1363636364,0,3.2727272727,1.9738550849,0,0.4675625291,0,1.5175738213,Visual,0.5179856115,3.2727272727
817,statement,Noun,1,2.5294117647,0.1764705882,0.6470588235,0.1764705882,2.7058823529,1.6999134926,0.7276068751,1.0571882797,0.5285941399,1.4476146709,Visual,0.4056603774,2.7058823529
818,stay,Noun,1,1.5294117647,0.2352941176,1.4705882353,0.4117647059,2.5882352941,1.462773353,0.5622957145,1.4194033544,0.7952062256,1.4168108346,Visual,0.3773584906,2.5882352941
819,steak,Mixed,1,0.6129032258,4.1290322581,2.2903225806,3.6129032258,3.7741935484,1.0544325284,1.5218833833,1.6571772866,1.2563815597,1.1168311546,Gustatory,0.2438478747,4.1290322581
820,steep,Adjective,1,0.8571428571,0.0952380952,2.5714285714,0.0952380952,4.9523809524,1.1952286093,0.4364357805,1.8860389331,0.4364357805,0.2182178902,Visual,0.5666666667,4.9523809524
821,stenchy,Adjective,1,0.3333333333,1.5238095238,0.1904761905,4.9047619048,1.9047619048,0.5773502692,1.2497618821,0.5117663157,0.4364357805,1.7001400503,Olfactory,0.5322580645,4.9047619048
822,sticky,Adjective,1,0.0476190476,2.380952381,4.619047619,0.4285714286,3.0952380952,0.2182178902,1.7457431219,0.7400128699,1.0281745266,1.2208506012,Haptic,0.4324324324,4.619047619
823,stinging,Adjective,1,0.380952381,0.1428571429,4.6666666667,0.0476190476,1.7619047619,0.9206622875,0.4780914437,0.7302967433,0.2182178902,1.445847914,Haptic,0.6598639456,4.6666666667
824,stingy ,Mixed,0.9677419355,2,0.1724137931,1.7333333333,0.1,2.8333333333,1.7019258868,0.6017216678,2.1644993581,0.4025778999,1.8952451089,Visual,0.3996638655,2.8333333333
825,stinky,Adjective,1,0.2380952381,1.9523809524,0.0952380952,4.7619047619,1.4761904762,0.4364357805,1.687488977,0.3007926038,0.5389584311,1.2090925365,Olfactory,0.5474860335,4.7619047619
826,stop,Noun,1,2.6470588235,0.7058823529,1.7647058824,0.6470588235,3.9411764706,1.7299268941,1.4901638283,1.6404805609,1.3666188418,1.0880365478,Visual,0.3393939394,3.9411764706
827,stormy,Adjective,1,4.3333333333,0.0476190476,0.4285714286,1.2,4.3333333333,0.7958224258,0.2182178902,0.9258200998,1.1516578439,1.1105554166,Visual,0.4143646409,4.3333333333
828,straight,Adjective,1,0.1904761905,0.0952380952,4,0.0476190476,4.9047619048,0.6796357568,0.3007926038,1.1832159566,0.2182178902,0.3007926038,Visual,0.5257731959,4.9047619048
829,strain,Noun,1,2.1176470588,0.2352941176,3.2352941176,0.5294117647,3,1.6156404667,0.5622957145,1.8210371964,0.9432422183,1.1180339887,Haptic,0.3290322581,3.2352941176
830,strange,Adjective,0.9523809524,3.380952381,3.4761904762,2.5238095238,3.3333333333,4.1428571429,1.687488977,1.7498299237,2.1358615971,1.7981471946,1.3522468076,Visual,0.0960451977,4.1428571429
831,stranger,Noun,1,2.7058823529,0.3529411765,1.3529411765,1.3529411765,4.3529411765,1.4037764193,0.8617697249,1.3200935796,1.0571882797,0.8617697249,Visual,0.3953488372,4.3529411765
832,straw,Mixed,1,1.064516129,0.5806451613,3.7419354839,1.1935483871,4.0322580645,1.3149267121,1.1187550685,1.2640607036,1.3764532887,1.303428069,Visual,0.3252279635,4.0322580645
833,strength,Noun,1,1.4117647059,0.4117647059,3.1764705882,0.4705882353,3.7647058824,1.3719886811,0.7952062256,1.4245742398,0.717430054,1.200490096,Visual,0.3630573248,3.7647058824
834,stripe,Mixed,0.935483871,0.2413793103,0,0.8275862069,0,4.6551724138,0.6894704186,0,1.3381481211,0,0.6138788892,Visual,0.813253012,4.6551724138
835,striped,Adjective,1,0.2857142857,0.0952380952,0.9047619048,0.0476190476,4.5238095238,0.9561828875,0.4364357805,1.2208506012,0.2182178902,0.8135752958,Visual,0.7642276423,4.5238095238
836,strong,Adjective,1,1.9047619048,3.2857142857,3.7142857143,3,3.9047619048,1.9724290077,2.0770858707,1.2305631696,2.1679483389,1.4108423691,Visual,0.1265060241,3.9047619048
837,student,Noun,0.9411764706,3.375,0.1875,1.5,1.1875,4.4375,1.2583057392,0.4031128874,1.3662601021,1.0468205832,0.8139410298,Visual,0.3976608187,4.4375
838,stump,Mixed,0.935483871,0.5862068966,0,2.5862068966,0.0689655172,3.6206896552,1.0527936095,0,1.6800774085,0.2578807148,1.4494775685,Visual,0.527638191,3.6206896552
839,sturdy,Adjective,1,0.7619047619,0.2857142857,4.1904761905,0.2380952381,4.1428571429,1.3001831373,1.10194633,1.1670067532,1.0910894512,0.72702918,Haptic,0.4108910891,4.1904761905
840,suave,Mixed,0.6129032258,2.3684210526,0,0.3157894737,0.5789473684,4.0526315789,1.8321367706,0,0.6710382982,0.9015905374,0.9112679939,Visual,0.5539568345,4.0526315789
841,substitute,Noun,1,1.5294117647,1.1176470588,1.2352941176,0.9411764706,3.4705882353,1.8411153908,1.5363248737,1.5624264689,1.4777765492,1.2805100087,Visual,0.304964539,3.4705882353
842,success,Noun,1,3.1176470588,0.6470588235,1.4705882353,0.2352941176,3.7058823529,1.7636025963,1.1147408034,1.7362908404,0.9701425001,1.3117119483,Visual,0.3782051282,3.7058823529
843,suite,Mixed,0.9677419355,0.3666666667,0,1.9666666667,0.6,4.1,0.8502873078,0,1.6914252984,1.1325893434,1.184672223,Visual,0.5829383886,4.1
844,sunny,Adjective,1,0.2857142857,0.0952380952,0.9523809524,0.2857142857,4.9523809524,0.7837638128,0.4364357805,1.5961262631,0.7171371656,0.2182178902,Visual,0.7391304348,4.9523809524
845,supper,Noun,1,1.7058823529,4.8823529412,2.7647058824,4.0588235294,4.3529411765,1.4901638283,0.4850712501,1.9852396507,1.434860108,0.785905248,Gustatory,0.178807947,4.8823529412
846,supply,Noun,0.9411764706,1.125,0.3529411765,1.4117647059,0.6470588235,3,1.3601470509,0.7018882096,1.3719886811,0.8617697249,1.6955824958,Visual,0.4049493813,3
847,suspicion,Noun,1,2.7058823529,0.1764705882,1.1176470588,0.3529411765,3.1764705882,1.8290949224,0.392952624,1.2187264327,0.4925921831,1.5506165757,Visual,0.3984375,3.1764705882
848,swamp,Mixed,1,0.8387096774,0.0967741935,1.2580645161,2.5161290323,3.6129032258,1.1283254316,0.3962186862,1.6323345641,1.7676909183,1.4983862287,Visual,0.4224806202,3.6129032258
849,swan,Mixed,1,2.2903225806,0.1935483871,1.4193548387,0.3548387097,4.3225806452,1.5956931281,0.6541842166,1.7082972721,1.0816156772,1.0766335426,Visual,0.4812030075,4.3225806452
850,swap,Mixed,0.935483871,1.1379310345,0.0689655172,1.7931034483,0.0689655172,3.1379310345,1.5520525104,0.2578807148,1.6771427732,0.2578807148,1.3555214582,Visual,0.4944444444,3.1379310345
851,swarm,Mixed,0.9032258065,3.0357142857,0.0357142857,0.9285714286,0.2857142857,3.8214285714,1.4525110532,0.1889822365,1.438326482,0.9759000729,1.3348205991,Visual,0.4669603524,3.8214285714
852,swat,Mixed,0.8387096774,2.6923076923,0,3.0384615385,0,3,1.5170822198,0,1.7083505315,0,1.5231546212,Haptic,0.3480176211,3.0384615385
853,swatch,Mixed,0.3548387097,0.3636363636,0,1.8181818182,0,3.5454545455,0.6741998625,0,1.7215215258,0,1.3684762595,Visual,0.619047619,3.5454545455
854,swear,Mixed,1,4.6451612903,0,0.1612903226,0,2.6129032258,0.7549122288,0,0.7347005827,0,1.8014331212,Auditory,0.6260869565,4.6451612903
855,sweat,Mixed,1,0.0967741935,0.4838709677,3.4516129032,3.5483870968,3.2903225806,0.3005371535,1.0915117267,1.4569079055,1.3124711978,1.4187682072,Olfactory,0.3175074184,3.5483870968
856,sweaty,Adjective,1,0.2380952381,1.4285714286,3.5238095238,4.0476190476,3.8095238095,0.5389584311,1.5991068936,1.5039630188,1.0235326314,1.3273676062,Olfactory,0.2919708029,4.0476190476
857,sweet,Adjective,1,1.1904761905,4.8571428571,0.5714285714,3.9047619048,2.1904761905,1.9651729598,0.3585685828,1.247855303,1.261140829,1.8060744065,Gustatory,0.3370786517,4.8571428571
858,swell,Mixed,0.9032258065,0.75,0.1071428571,3.1785714286,0.1785714286,3.8928571429,1.4304881322,0.4162696521,1.5882338532,0.6118321864,1.3148520749,Visual,0.4669603524,3.8928571429
859,swift,Adjective,1,2.8571428571,0.0952380952,1.2380952381,0.2380952381,4.5714285714,1.5259657364,0.4364357805,1.6094956323,0.7684244859,0.7464200273,Visual,0.4973544974,4.5714285714
860,swim,Mixed,1,2.1333333333,0.6774193548,3.6451612903,2.064516129,3.9677419355,1.5916448515,0.9793568221,1.6642993941,1.5261167249,1.139703791,Visual,0.2634751162,3.9677419355
861,swinging,Adjective,1,1.5714285714,0.0952380952,2.6666666667,0.0952380952,4.4285714286,1.4342743312,0.4364357805,1.3540064008,0.4364357805,1.0281745266,Visual,0.4892473118,4.4285714286
862,sword,Mixed,1,1.2258064516,0,2.7096774194,0,3.8387096774,1.4073539574,0,2.0525358038,0,1.4854129436,Visual,0.4937759336,3.8387096774
863,symbol,Noun,1,0.9411764706,0.4705882353,1.2941176471,0.5294117647,4,1.3906198364,1.0675700831,1.159994929,1.1245914291,1,Visual,0.487804878,4
864,tack,Mixed,0.7096774194,0.9090909091,0.1818181818,2.4090909091,0.5,3.0454545455,1.4770978918,0.6644986392,1.5632411662,1.0118347315,1.4631106044,Visual,0.4064516129,3.0454545455
865,talent,Noun,1,3.7058823529,1.2941176471,1.4705882353,1.2352941176,4.5294117647,1.3117119483,1.6494205756,1.62471717,1.5218989686,0.6242642728,Visual,0.2692307692,4.5294117647
866,tall,Adjective,1,0.1904761905,0,2.7142857143,0,4.9047619048,0.5117663157,0,1.5212776585,0,0.3007926038,Visual,0.6280487805,4.9047619048
